week_start,source,skill,job_count
2026-06-22,topcv,Ưu tiên ứng viên sinh sống gần công ty,1
2026-06-22,topcv,ứng dụng trên window,1
2026-06-29,itviec,.NET,7
2026-06-29,itviec,.Net Core,1
2026-06-29,itviec,AI,26
2026-06-29,itviec,API,10
2026-06-29,itviec,ASP.NET,1
2026-06-29,itviec,AUTOSAR,1
2026-06-29,itviec,AWS,39
2026-06-29,itviec,Adobe Photoshop,1
2026-06-29,itviec,Agile,14
2026-06-29,itviec,Android,5
2026-06-29,itviec,Angular,5
2026-06-29,itviec,Ansible,1
2026-06-29,itviec,Application Security,2
2026-06-29,itviec,Automation Test,5
2026-06-29,itviec,Axure,1
2026-06-29,itviec,Azure,28
2026-06-29,itviec,Bash Shell,1
2026-06-29,itviec,Big Data,2
2026-06-29,itviec,Blockchain,1
2026-06-29,itviec,Business Analysis,8
2026-06-29,itviec,Business Intelligence,1
2026-06-29,itviec,C language,3
2026-06-29,itviec,C#,8
2026-06-29,itviec,C++,5
2026-06-29,itviec,CI/CD,15
2026-06-29,itviec,CSS,4
2026-06-29,itviec,CSS 3,2
2026-06-29,itviec,Change Management,1
2026-06-29,itviec,Cloud,11
2026-06-29,itviec,Cloud Security,3
2026-06-29,itviec,CloudFormation,1
2026-06-29,itviec,CompTIA Security+,3
2026-06-29,itviec,Computer Vision,1
2026-06-29,itviec,Cucumber,1
2026-06-29,itviec,Cybersecurity,5
2026-06-29,itviec,Data Analysis,5
2026-06-29,itviec,Data Engineer,5
2026-06-29,itviec,Data Lineage,1
2026-06-29,itviec,Data Privacy / Compliance,1
2026-06-29,itviec,Data Science,1
2026-06-29,itviec,Data Warehousing,2
2026-06-29,itviec,Data modeling,3
2026-06-29,itviec,Data-driven,1
2026-06-29,itviec,Database,4
2026-06-29,itviec,Design,1
2026-06-29,itviec,DevOps,28
2026-06-29,itviec,DevSecOps,3
2026-06-29,itviec,Django,1
2026-06-29,itviec,Docker,35
2026-06-29,itviec,Domain-Driven Design,1
2026-06-29,itviec,EDR,1
2026-06-29,itviec,ERP,2
2026-06-29,itviec,ETL,3
2026-06-29,itviec,Embedded,3
2026-06-29,itviec,Embedded C,1
2026-06-29,itviec,English,26
2026-06-29,itviec,Enterprise Architecture,2
2026-06-29,itviec,ExpressJS,1
2026-06-29,itviec,FastAPI,2
2026-06-29,itviec,Figma,1
2026-06-29,itviec,Firewall,1
2026-06-29,itviec,Flutter,1
2026-06-29,itviec,Fresher Accepted,3
2026-06-29,itviec,Fullstack,1
2026-06-29,itviec,GCP,17
2026-06-29,itviec,Games,2
2026-06-29,itviec,Generative AI,6
2026-06-29,itviec,Git,3
2026-06-29,itviec,Go,13
2026-06-29,itviec,Governance,1
2026-06-29,itviec,Grafana,1
2026-06-29,itviec,GraphQL,1
2026-06-29,itviec,HTML,6
2026-06-29,itviec,HTML5,3
2026-06-29,itviec,Hibernate,1
2026-06-29,itviec,IDS/IPS,1
2026-06-29,itviec,ISO 27001,4
2026-06-29,itviec,IT Governance,1
2026-06-29,itviec,Incident Response,1
2026-06-29,itviec,Integration test,1
2026-06-29,itviec,Internship Accepted,6
2026-06-29,itviec,JSON,1
2026-06-29,itviec,JUnit,1
2026-06-29,itviec,Japanese,1
2026-06-29,itviec,Java,28
2026-06-29,itviec,JavaScript,19
2026-06-29,itviec,Jira,8
2026-06-29,itviec,Kafka,4
2026-06-29,itviec,Kotlin,2
2026-06-29,itviec,Kubernetes,33
2026-06-29,itviec,LLM,8
2026-06-29,itviec,Laravel,1
2026-06-29,itviec,Leadership,3
2026-06-29,itviec,Less,1
2026-06-29,itviec,Linux,7
2026-06-29,itviec,MLOps,3
2026-06-29,itviec,MVC,1
2026-06-29,itviec,Machine Learning,6
2026-06-29,itviec,Microservices,6
2026-06-29,itviec,Microservices Architecture,2
2026-06-29,itviec,Mobile Apps,2
2026-06-29,itviec,Mockups,1
2026-06-29,itviec,MongoDB,8
2026-06-29,itviec,MySQL,16
2026-06-29,itviec,NLP,2
2026-06-29,itviec,Networking,2
2026-06-29,itviec,NextJS,2
2026-06-29,itviec,NoSQL,1
2026-06-29,itviec,Node.js,9
2026-06-29,itviec,OOP,3
2026-06-29,itviec,OWASP,1
2026-06-29,itviec,Odoo,1
2026-06-29,itviec,Oracle,4
2026-06-29,itviec,OutSystems,1
2026-06-29,itviec,PHP,5
2026-06-29,itviec,PL/SQL,1
2026-06-29,itviec,Pandas,1
2026-06-29,itviec,Penetration Testing,2
2026-06-29,itviec,Pentest,4
2026-06-29,itviec,Playwright,1
2026-06-29,itviec,PostgreSQL,15
2026-06-29,itviec,Postman,1
2026-06-29,itviec,Power BI,4
2026-06-29,itviec,PowerShell,4
2026-06-29,itviec,Predictive Analytics,1
2026-06-29,itviec,Product Management,1
2026-06-29,itviec,Product Owner,1
2026-06-29,itviec,Project Management,12
2026-06-29,itviec,Prompt Engineering,2
2026-06-29,itviec,PyTorch,2
2026-06-29,itviec,Python,45
2026-06-29,itviec,QA,11
2026-06-29,itviec,QA QC,9
2026-06-29,itviec,RTOS,1
2026-06-29,itviec,React,13
2026-06-29,itviec,React Native,1
2026-06-29,itviec,Redis,11
2026-06-29,itviec,Redux,1
2026-06-29,itviec,Risk & Compliance,1
2026-06-29,itviec,Risk Management,2
2026-06-29,itviec,SAP,1
2026-06-29,itviec,SIEM,3
2026-06-29,itviec,SOAR,1
2026-06-29,itviec,SQL,40
2026-06-29,itviec,SRS,1
2026-06-29,itviec,Scala,1
2026-06-29,itviec,Scrum,8
2026-06-29,itviec,Security,10
2026-06-29,itviec,Security Awareness Training,1
2026-06-29,itviec,Selenium,1
2026-06-29,itviec,Software Architecture,4
2026-06-29,itviec,Solution Architecture,2
2026-06-29,itviec,Spring,6
2026-06-29,itviec,Spring Boot,6
2026-06-29,itviec,Stakeholder management,2
2026-06-29,itviec,Strategy planning,1
2026-06-29,itviec,Swift,2
2026-06-29,itviec,System Admin,4
2026-06-29,itviec,System Architecture,3
2026-06-29,itviec,T-SQL,1
2026-06-29,itviec,TOGAF,1
2026-06-29,itviec,Team Management,8
2026-06-29,itviec,TensorFlow,1
2026-06-29,itviec,Terraform,6
2026-06-29,itviec,Tester,10
2026-06-29,itviec,Trello,1
2026-06-29,itviec,TypeScript,12
2026-06-29,itviec,Unit test,1
2026-06-29,itviec,Unity,1
2026-06-29,itviec,Unix,1
2026-06-29,itviec,User story,2
2026-06-29,itviec,VMware,1
2026-06-29,itviec,Vue,2
2026-06-29,itviec,VueJS,1
2026-06-29,itviec,Windows,1
2026-06-29,itviec,Windows Server,1
2026-06-29,itviec,Wordpress,2
2026-06-29,itviec,iOS,4
2026-06-29,topcv,(unknown),39
2026-06-29,topcv,...),3
2026-06-29,topcv,.NET,16
2026-06-29,topcv,.net (c#),1
2026-06-29,topcv,.net core,1
2026-06-29,topcv,3D Max,1
2026-06-29,topcv,A B Testing,1
2026-06-29,topcv,AI,1
2026-06-29,topcv,AI Agent,1
2026-06-29,topcv,AI BA,1
2026-06-29,topcv,AI Product,1
2026-06-29,topcv,AI tooling,1
2026-06-29,topcv,AI-based solutions,1
2026-06-29,topcv,AI/Computer Vision,1
2026-06-29,topcv,API,4
2026-06-29,topcv,API Testing,2
2026-06-29,topcv,API design and data access patterns,1
2026-06-29,topcv,API/basic technical flow,1
2026-06-29,topcv,ASP. Net,1
2026-06-29,topcv,ASP.NET,2
2026-06-29,topcv,ASP.NET MVC,1
2026-06-29,topcv,AWS,10
2026-06-29,topcv,Ability to manage complexity and cross-system dependencies,1
2026-06-29,topcv,Account strategy development,1
2026-06-29,topcv,Ads Monetization,1
2026-06-29,topcv,Ads monetization optimizer,1
2026-06-29,topcv,Agile,3
2026-06-29,topcv,Agile/Scrum,4
2026-06-29,topcv,Agile/Scrum Delivery,1
2026-06-29,topcv,Allen Bradley,1
2026-06-29,topcv,Am hiểu công nghệ thông tin,1
2026-06-29,topcv,Amplitude),1
2026-06-29,topcv,An Ninh Mạng,1
2026-06-29,topcv,Analysis,2
2026-06-29,topcv,Analytical Skills,1
2026-06-29,topcv,Android,7
2026-06-29,topcv,Android),2
2026-06-29,topcv,Angular,5
2026-06-29,topcv,Api Integrations,1
2026-06-29,topcv,App monetization,1
2026-06-29,topcv,Asp.net Core,1
2026-06-29,topcv,Asset Management (importing,1
2026-06-29,topcv,Authentication,2
2026-06-29,topcv,Automation Test,2
2026-06-29,topcv,Automation Testing,2
2026-06-29,topcv,Automation testing on web-based/mobile/API/desktop applications,1
2026-06-29,topcv,Azure,2
2026-06-29,topcv,BI,1
2026-06-29,topcv,Backend,3
2026-06-29,topcv,Banking,2
2026-06-29,topcv,Biết cách test UAT,1
2026-06-29,topcv,Biết về API,1
2026-06-29,topcv,Bootstrap,1
2026-06-29,topcv,Budget Management,1
2026-06-29,topcv,Business Analyst,3
2026-06-29,topcv,Business acumen,1
2026-06-29,topcv,Bảo Hiểm,1
2026-06-29,topcv,Bảo Trì Máy Tiện,1
2026-06-29,topcv,C#,23
2026-06-29,topcv,C# Programming (unity),1
2026-06-29,topcv,C++,2
2026-06-29,topcv,C/C++,1
2026-06-29,topcv,CCBA,1
2026-06-29,topcv,CCTV systems,1
2026-06-29,topcv,CI/CD,2
2026-06-29,topcv,CI/CD pipelines,1
2026-06-29,topcv,COBOL,1
2026-06-29,topcv,CPT),1
2026-06-29,topcv,CRM,2
2026-06-29,topcv,CSS,4
2026-06-29,topcv,Change Management,1
2026-06-29,topcv,Chatbot,1
2026-06-29,topcv,Chụp Ảnh,1
2026-06-29,topcv,Chứng chỉ mạng CCNA hoặc tương đương,1
2026-06-29,topcv,Claude),1
2026-06-29,topcv,Clear communication,1
2026-06-29,topcv,Cloud Services,1
2026-06-29,topcv,Cloud platforms (AWS),1
2026-06-29,topcv,Cloud solutions,1
2026-06-29,topcv,Cloud-native databases (Azure SQL),1
2026-06-29,topcv,Collections),1
2026-06-29,topcv,Communication,6
2026-06-29,topcv,Communication Skills (written And Verbal),1
2026-06-29,topcv,Competitive Analysis,1
2026-06-29,topcv,Control printer and copier,1
2026-06-29,topcv,Coordinator,1
2026-06-29,topcv,Cost Awareness,1
2026-06-29,topcv,Customer Experience,1
2026-06-29,topcv,Customer Relationship Management,1
2026-06-29,topcv,Cutting,1
2026-06-29,topcv,Cơ Sở Dữ Liệu,1
2026-06-29,topcv,Cấu Hình Thiết Bị Mạng,1
2026-06-29,topcv,Cấu Trúc Dữ Liệu Và Giải Thuật,1
2026-06-29,topcv,Cẩn Thận,1
2026-06-29,topcv,DB2,2
2026-06-29,topcv,DHCP,1
2026-06-29,topcv,DNS,1
2026-06-29,topcv,Data Analysis,2
2026-06-29,topcv,Data governance and compliance,1
2026-06-29,topcv,Database,2
2026-06-29,topcv,Database Performance Tuning,1
2026-06-29,topcv,Databases (sql,1
2026-06-29,topcv,Design Pattern,2
2026-06-29,topcv,DevOps,8
2026-06-29,topcv,DevSecOps,1
2026-06-29,topcv,Distributed Systems,1
2026-06-29,topcv,Distributed microservice systems,1
2026-06-29,topcv,Django),1
2026-06-29,topcv,Docker,14
2026-06-29,topcv,Documentation,2
2026-06-29,topcv,EDI,1
2026-06-29,topcv,ERP,3
2026-06-29,topcv,ETL design and migration using SSIS,1
2026-06-29,topcv,Electron.js,1
2026-06-29,topcv,English,1
2026-06-29,topcv,English Communication,2
2026-06-29,topcv,Entity Framework Code-First schema design,1
2026-06-29,topcv,Eplan,1
2026-06-29,topcv,Erp),1
2026-06-29,topcv,Excel,1
2026-06-29,topcv,Excel / Google Sheets trung cấp,1
2026-06-29,topcv,Experience in banking,1
2026-06-29,topcv,Experience in fintech,1
2026-06-29,topcv,Experience in regulated environments,1
2026-06-29,topcv,FHIR,1
2026-06-29,topcv,FHIR data models,1
2026-06-29,topcv,FICO – Tài chính),1
2026-06-29,topcv,Figma,2
2026-06-29,topcv,Finance,2
2026-06-29,topcv,Firebase,1
2026-06-29,topcv,Firewall,1
2026-06-29,topcv,Fix bug,1
2026-06-29,topcv,Flowchart/BPMN/System Flow,1
2026-06-29,topcv,Fluent English,1
2026-06-29,topcv,Fluent Japanese,1
2026-06-29,topcv,Flutter,1
2026-06-29,topcv,Frontend,1
2026-06-29,topcv,Fullstack,1
2026-06-29,topcv,GCP,2
2026-06-29,topcv,GRAPHQL,1
2026-06-29,topcv,Game Design (puzzle & Casual),1
2026-06-29,topcv,Giao tiếp,9
2026-06-29,topcv,Giao tiếp hiệu quả,1
2026-06-29,topcv,Giao tiếp kỹ thuật với IT/Tech,1
2026-06-29,topcv,Git,2
2026-06-29,topcv,Giải Thuật Và Cấu Trúc Dữ Liệu,1
2026-06-29,topcv,Giải quyết vấn đề,9
2026-06-29,topcv,Giảng dạy lập trình,1
2026-06-29,topcv,Go,3
2026-06-29,topcv,Good English,1
2026-06-29,topcv,Google Docs,1
2026-06-29,topcv,Grafana),1
2026-06-29,topcv,HTML,4
2026-06-29,topcv,Healthcare data standards (HL7,1
2026-06-29,topcv,Healthcare terminologies (SNOMED CT,1
2026-06-29,topcv,High ownership and accountability,1
2026-06-29,topcv,Hiểu Biết Về An Ninh Mạng (cyber Security),1
2026-06-29,topcv,Hiểu Biết Về Cơ Sở Hạ Tầng It,1
2026-06-29,topcv,Hiểu Biết Về E Learning Và Thiết Kế Hướng Dẫn,1
2026-06-29,topcv,Hiểu Biết Về Gia Công Cnc,1
2026-06-29,topcv,Hiểu Biết Về Phần Cứng Plc (siemens,1
2026-06-29,topcv,Hiểu Biết Về Quy Trình Sản Xuất Phần Cứng,1
2026-06-29,topcv,Hiểu biết cơ bản về quy trình bán lẻ,1
2026-06-29,topcv,Hiểu biết về Vision,1
2026-06-29,topcv,Hiểu biết về biến tần,1
2026-06-29,topcv,Hiểu sâu ít nhất 01–02 phân hệ SAP (MM – Quản lý vật tư,1
2026-06-29,topcv,Hệ điều khiển Servo các hãng thông dụng,1
2026-06-29,topcv,Học hỏi nhanh,1
2026-06-29,topcv,Hỗ Trợ Người Dùng,1
2026-06-29,topcv,Hỗ Trợ Người Dùng (it Support): Khắc Phục Sự Cố Phần Cứng,1
2026-06-29,topcv,Hợp Kim),1
2026-06-29,topcv,ICD-10,1
2026-06-29,topcv,IPT,1
2026-06-29,topcv,ISTQB certification,1
2026-06-29,topcv,IT Helpdesk,1
2026-06-29,topcv,IT Outsourcing,1
2026-06-29,topcv,IT Support,2
2026-06-29,topcv,Integration Patterns,1
2026-06-29,topcv,Integration Testing),1
2026-06-29,topcv,IoT devices,1
2026-06-29,topcv,Ip Networking,1
2026-06-29,topcv,Issue Management,1
2026-06-29,topcv,JQuery,1
2026-06-29,topcv,JWT,1
2026-06-29,topcv,Japanese development experience,1
2026-06-29,topcv,Java,29
2026-06-29,topcv,Java (core Java,2
2026-06-29,topcv,Java 8+,1
2026-06-29,topcv,JavaScript,14
2026-06-29,topcv,Javascrip,2
2026-06-29,topcv,Javascript,3
2026-06-29,topcv,Jira,3
2026-06-29,topcv,Job queue,1
2026-06-29,topcv,Junit,1
2026-06-29,topcv,Khả Năng Học Hỏi Nhanh,3
2026-06-29,topcv,Khả Năng Làm Việc Nhóm,1
2026-06-29,topcv,Khả Năng Làm Việc Độc Lập,1
2026-06-29,topcv,Khả Năng Sử Dụng Dụng Cụ Cầm Tay,1
2026-06-29,topcv,Khả Năng Đi Công Tác,1
2026-06-29,topcv,Khả năng giải quyết vấn đề,2
2026-06-29,topcv,Khảo sát nghiệp vụ,1
2026-06-29,topcv,Khắc Phục Sự Cố Máy Tính,1
2026-06-29,topcv,Khắc phục sự cố,1
2026-06-29,topcv,Kinh Nghiệm Bán Hàng Tư Vấn Giải Pháp Cntt (cyber Security),1
2026-06-29,topcv,Kinh Nghiệm Làm Việc Trong Lĩnh Vực Pc Gaming,1
2026-06-29,topcv,Kinh Nghiệm Lập Trình (dự Án Cá Nhân,1
2026-06-29,topcv,Kinh Nghiệm Phát Triển Game Mobile (ios,1
2026-06-29,topcv,Kinh Nghiệm Với Các Loại Máy Tiện Khác Nhau,1
2026-06-29,topcv,Kinh Nghiệm Với Các Phần Mềm Cad Cam,1
2026-06-29,topcv,Kinh Nghiệm Với Robot Công Nghiệp,1
2026-06-29,topcv,Kinh nghiệm Haravan POS hoặc Microsoft Navision,1
2026-06-29,topcv,Kinh nghiệm làm việc trong nhà máy FDI Nhật hoặc doanh nghiệp vốn đầu tư nước ngoài,1
2026-06-29,topcv,Kinh nghiệm môi trường F&B,1
2026-06-29,topcv,Kinh nghiệm môi trường chuỗi bán lẻ,1
2026-06-29,topcv,Kiến Thức Thị Trường Chứng Khoán,1
2026-06-29,topcv,Kiến Thức Về An Toàn Thông Tin,1
2026-06-29,topcv,Kiến Thức Về An Toàn Điện,1
2026-06-29,topcv,Kiến Thức Về Bảo Mật Thông Tin,1
2026-06-29,topcv,Kiến Thức Về Crm (salesforce,1
2026-06-29,topcv,Kiến Thức Về Các Công Cụ Quản Lý Phiên Bản (git),1
2026-06-29,topcv,Kiến Thức Về Các Loại Cảm Biến,1
2026-06-29,topcv,Kiến Thức Về Hệ Thống (ví Dụ: Crm,1
2026-06-29,topcv,Kiến Thức Về Hệ Thống Quản Lý Chất Lượng,1
2026-06-29,topcv,Kiến Thức Về Hệ Thống Và Mạng,1
2026-06-29,topcv,Kiến Thức Về Hệ Thống Điều Khiển Tự Động,1
2026-06-29,topcv,Kiến Thức Về Hệ Điều Hành,1
2026-06-29,topcv,Kiến Thức Về Hệ Điều Hành Windows Và Macos,1
2026-06-29,topcv,Kiến Thức Về Iap (in App Purchases),1
2026-06-29,topcv,Kiến Thức Về Kiểm Thử Phần Mềm,1
2026-06-29,topcv,Kiến Thức Về Lĩnh Vực Kỹ Thuật Liên Quan,1
2026-06-29,topcv,Kiến Thức Về Lập Trình Cơ Bản,1
2026-06-29,topcv,Kiến Thức Về Mạng Máy Tính,1
2026-06-29,topcv,Kiến Thức Về Một Ngôn Ngữ Lập Trình Cụ Thể (python,1
2026-06-29,topcv,Kiến Thức Về Phần Cứng Máy Tính,2
2026-06-29,topcv,Kiến Thức Về Phần Cứng Và Phần Mềm,1
2026-06-29,topcv,Kiến Thức Về Quy Trình Dập,1
2026-06-29,topcv,Kiến Thức Về Quy Trình Sản Xuất,1
2026-06-29,topcv,Kiến Thức Về Thiết Kế Game (game Design),1
2026-06-29,topcv,Kiến Thức Về Vật Liệu,1
2026-06-29,topcv,Kiến Thức Về Vật Liệu (thép,1
2026-06-29,topcv,Kiến Thức Về Đám Mây (cloud Computing),1
2026-06-29,topcv,Kiến Trúc Phần Mềm,2
2026-06-29,topcv,Kiến thức Tài chính doanh nghiệp,1
2026-06-29,topcv,Kiến thức chuyên môn về sản phẩm kính mắt và bao bì,1
2026-06-29,topcv,Kiến thức nền tảng phù hợp với vị trí,1
2026-06-29,topcv,Kiểm Thử Chức Năng,1
2026-06-29,topcv,Kiểm Thử Phần Mềm (unit Testing,1
2026-06-29,topcv,Kiểm Thử Tích Hợp,1
2026-06-29,topcv,Kiểm Tra Chất Lượng Sản Phẩm,1
2026-06-29,topcv,Kiểm Tra Và Hiệu Chỉnh Máy,1
2026-06-29,topcv,Kiểm thử Automation (là lợi thế),1
2026-06-29,topcv,Kiểm thử hiệu suất,1
2026-06-29,topcv,Kiểm thử nghiệm thu,1
2026-06-29,topcv,Kotlin,3
2026-06-29,topcv,Kubernetes,7
2026-06-29,topcv,Kỹ Năng Báo Cáo Lỗi,1
2026-06-29,topcv,Kỹ Năng Giao Tiếp Và Làm Việc Nhóm,1
2026-06-29,topcv,Kỹ Năng Giao Tiếp Và Đàm Phán,1
2026-06-29,topcv,Kỹ Năng Lập Kế Hoạch,1
2026-06-29,topcv,Kỹ Năng Lập Kế Hoạch Và Quản Lý Dự Án,1
2026-06-29,topcv,Kỹ Năng Lập Trình G Code,1
2026-06-29,topcv,Kỹ Năng Lập Trình Máy Cnc,1
2026-06-29,topcv,Kỹ Năng Phân Tích Dữ Liệu,2
2026-06-29,topcv,Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề,2
2026-06-29,topcv,Kỹ Năng Phân Tích Yêu Cầu,1
2026-06-29,topcv,Kỹ Năng Quản Lý Chất Lượng,1
2026-06-29,topcv,Kỹ Năng Quản Lý Dự Án,3
2026-06-29,topcv,Kỹ Năng Quản Lý Xung Đột,1
2026-06-29,topcv,Kỹ Năng Quản Lý Đội Nhóm,1
2026-06-29,topcv,Kỹ Năng Sử Dụng Các Công Cụ Quản Lý Dự Án,1
2026-06-29,topcv,Kỹ Năng Sử Dụng Các Công Cụ Quản Lý Sản Phẩm (jira,1
2026-06-29,topcv,Kỹ Năng Sử Dụng Các Phần Mềm Thiết Kế Điện (autocad Electrical,1
2026-06-29,topcv,Kỹ Năng Thuyết Trình Và Trình Bày,1
2026-06-29,topcv,Kỹ Năng Triển Khai Phần Mềm,1
2026-06-29,topcv,Kỹ Năng Triển Khai Và Cấu Hình,1
2026-06-29,topcv,Kỹ Năng Tổ Chức Và Quản Lý Thời Gian,1
2026-06-29,topcv,Kỹ Năng Viết Code Sạch Và Dễ Đọc,1
2026-06-29,topcv,Kỹ Năng Viết Test Case,1
2026-06-29,topcv,Kỹ Năng Viết Tài Liệu,1
2026-06-29,topcv,Kỹ Năng Đào Tạo Và Hướng Dẫn,1
2026-06-29,topcv,Kỹ năng bán hàng,2
2026-06-29,topcv,Kỹ năng báo cáo,1
2026-06-29,topcv,Kỹ năng giao tiếp,7
2026-06-29,topcv,Kỹ năng giải quyết vấn đề,2
2026-06-29,topcv,Kỹ năng giảng dạy,1
2026-06-29,topcv,Kỹ năng làm việc nhóm,6
2026-06-29,topcv,Kỹ năng phân tích & tổng hợp yêu cầu,1
2026-06-29,topcv,Kỹ năng sư phạm,1
2026-06-29,topcv,Kỹ năng xử lý sự cố IT,1
2026-06-29,topcv,Kỹ năng xử lý tình huống,1
2026-06-29,topcv,Kỹ năng đàm phán,2
2026-06-29,topcv,LOINC,1
2026-06-29,topcv,Laravel,5
2026-06-29,topcv,Laravel Framework,1
2026-06-29,topcv,Large-scale HIS/EMR implementations or migrations,1
2026-06-29,topcv,LinQ,1
2026-06-29,topcv,Linux,1
2026-06-29,topcv,Làm bài tập lớn/đồ án thiết kế cơ sở dữ liệu,1
2026-06-29,topcv,Làm việc nhóm,10
2026-06-29,topcv,Làm việc nhóm tốt,1
2026-06-29,topcv,Lãnh đạo,2
2026-06-29,topcv,Lên kế hoạch và theo dõi tiến độ,1
2026-06-29,topcv,Lập Kế Hoạch,4
2026-06-29,topcv,Lập Kế Hoạch Dự Án,2
2026-06-29,topcv,Lập Kế Hoạch Kinh Doanh,1
2026-06-29,topcv,Lập Kế Hoạch Marketing,1
2026-06-29,topcv,Lập Trình,2
2026-06-29,topcv,Lập Trình C# Hoặc Unity,1
2026-06-29,topcv,Lập Trình Cnc,1
2026-06-29,topcv,Lập Trình Cnc (g Code),1
2026-06-29,topcv,Lập Trình Hmi,1
2026-06-29,topcv,Lập Trình Java,1
2026-06-29,topcv,Lập Trình Máy Cnc (tùy Thuộc Vào Loại Máy),1
2026-06-29,topcv,Lập Trình Plc,2
2026-06-29,topcv,Lập Trình Python,1
2026-06-29,topcv,Lập trình giao diện HMI Mitsubishi,1
2026-06-29,topcv,MES system,1
2026-06-29,topcv,MacOS,1
2026-06-29,topcv,Managed Services,1
2026-06-29,topcv,Managing multiple projects,1
2026-06-29,topcv,Manual Tester,1
2026-06-29,topcv,Manual Testing,2
2026-06-29,topcv,Marketing Automation,1
2026-06-29,topcv,Marketing Trên Mạng Xã Hội,1
2026-06-29,topcv,Message Queue,1
2026-06-29,topcv,Message Queues,1
2026-06-29,topcv,Microservice,1
2026-06-29,topcv,Microservices,1
2026-06-29,topcv,Microsoft 365 (O365),1
2026-06-29,topcv,Microsoft Dynamics,1
2026-06-29,topcv,Miro,2
2026-06-29,topcv,Misa,1
2026-06-29,topcv,Mobile Analytics Tools (e.g.,1
2026-06-29,topcv,Mobile App Development Knowledge,1
2026-06-29,topcv,Mobile App Monetization,1
2026-06-29,topcv,Mobile Game Development (ios & Android),1
2026-06-29,topcv,Mobile Marketing,1
2026-06-29,topcv,Mobile applications,1
2026-06-29,topcv,MongoDB,12
2026-06-29,topcv,Monitoring,1
2026-06-29,topcv,Monitoring tools (Prometheus,1
2026-06-29,topcv,Multithreading,1
2026-06-29,topcv,MySQL,19
2026-06-29,topcv,Mạng,1
2026-06-29,topcv,NVRs,1
2026-06-29,topcv,Negotiation,1
2026-06-29,topcv,Nestjs,2
2026-06-29,topcv,Network cơ bản,1
2026-06-29,topcv,Nghiên Cứu Thị Trường,1
2026-06-29,topcv,Nghiệp Vụ Kinh Doanh,1
2026-06-29,topcv,Ngân Hàng,1
2026-06-29,topcv,Ngân Sách Marketing,1
2026-06-29,topcv,Ngôn Ngữ Tiếng Anh,1
2026-06-29,topcv,NoSQL,1
2026-06-29,topcv,Node.js,10
2026-06-29,topcv,Nosql),1
2026-06-29,topcv,Nắm được logic tích hợp giữa SAP ↔ POS,1
2026-06-29,topcv,OAuth,1
2026-06-29,topcv,OOP,1
2026-06-29,topcv,OWSAP,1
2026-06-29,topcv,Odoo ERP,1
2026-06-29,topcv,Offshore development,1
2026-06-29,topcv,Omron,2
2026-06-29,topcv,Onboarding nhà đầu tư mới,1
2026-06-29,topcv,Optimization),1
2026-06-29,topcv,Oracle,2
2026-06-29,topcv,PHP,8
2026-06-29,topcv,PMI-ACP certification,1
2026-06-29,topcv,PMP certification,1
2026-06-29,topcv,PP – Sản xuất,1
2026-06-29,topcv,Phát Triển Game Mobile (ios,1
2026-06-29,topcv,Phát Triển Phần Mềm,1
2026-06-29,topcv,Phân Quyền,1
2026-06-29,topcv,Phân Tích Cạnh Tranh,1
2026-06-29,topcv,Phân Tích Dữ Liệu Marketing,1
2026-06-29,topcv,Phân Tích Kỹ Thuật,1
2026-06-29,topcv,Phân Tích Nghiệp Vụ,4
2026-06-29,topcv,Phân Tích Thị Trường,2
2026-06-29,topcv,Phân tích,2
2026-06-29,topcv,Phân tích dữ liệu,5
2026-06-29,topcv,Phân tích sản phẩm,1
2026-06-29,topcv,Phân tích tài liệu nghiệp vụ,1
2026-06-29,topcv,Phân tích và tư vấn yêu cầu phần mềm,1
2026-06-29,topcv,Phân tích vấn đề,2
2026-06-29,topcv,Phần Mềm,1
2026-06-29,topcv,PostgreSQL,17
2026-06-29,topcv,Postman,1
2026-06-29,topcv,Power BI,1
2026-06-29,topcv,Presentation,5
2026-06-29,topcv,Presentation Skills,1
2026-06-29,topcv,Pro-face,1
2026-06-29,topcv,Proactive risk management,1
2026-06-29,topcv,Problem Solving,1
2026-06-29,topcv,Problem-solving,3
2026-06-29,topcv,Product Backlog Management,1
2026-06-29,topcv,Project Management,1
2026-06-29,topcv,Project Manager,1
2026-06-29,topcv,Project Planning,1
2026-06-29,topcv,Prompt Engineering,1
2026-06-29,topcv,Python,19
2026-06-29,topcv,Python Java Frontend Backend,1
2026-06-29,topcv,Python Programming,1
2026-06-29,topcv,Python RESTful frameworks (FastAPI,1
2026-06-29,topcv,QA,4
2026-06-29,topcv,Quy trình test,1
2026-06-29,topcv,Quản Lý Chiến Dịch Marketing,1
2026-06-29,topcv,Quản Lý Cơ Sở Hạ Tầng,1
2026-06-29,topcv,Quản Lý Dự Án,7
2026-06-29,topcv,Quản Lý Dự Án Phần Mềm,1
2026-06-29,topcv,Quản Lý Mối Quan Hệ Khách Hàng,1
2026-06-29,topcv,Quản Lý Nguồn Lực,1
2026-06-29,topcv,Quản Lý Ngân Sách,4
2026-06-29,topcv,Quản Lý Phiên Bản (git),1
2026-06-29,topcv,Quản Lý Rủi Ro,3
2026-06-29,topcv,Quản Lý Số Liệu,1
2026-06-29,topcv,Quản Lý Tài Liệu,1
